,ResponseId,frame,source,option_selected,rating,rating_num,reversed_rating_num,rationale,age_grouped,gender,ethnicity_grouped,education,continent_grouped,ADP_familiar,student,NEP_Score,scenario,option_selected_B,option_selected_A,frame_gain,frame_loss,ADP_No,Unnamed: 0,index,prompt,response,temperature,top_p,test,model,num_calls,sys_role,instructions,risk,rating_cat,rating_cat_rev,scenario_c,source_AI
93,R_2VqACMPK4Bnb4KE,loss,human,Proposal A,2: Preference for Proposal A,2,6,,25 - 34 years old,Female,grouped,Completed high school / secondary school,North America,No,No,15.0,human,0,1,0,1,No,,,,,,,,,,,,,,,,human
94,R_2xIY3JPtjjpm9Ra,gain,human,Proposal A,2: Preference for Proposal A,2,6,,25 - 34 years old,Female,grouped,Completed high school / secondary school,North America,No,No,15.0,animal,0,1,1,0,No,,,,,,,,,,,,,,,,human
95,R_CZBz9kbilBkv6uZ,loss,human,Proposal B,7: Strong Preference for Proposal B,7,1,For sure save the marine animals,25 - 34 years old,Female,grouped,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",Asia,Yes,Yes,8.0,animal,1,0,0,1,Yes,,,,,,,,,,,,,,,,human
96,R_6XMOLr0Pn3rvyut,loss,human,Proposal A,1: Strong Preference for Proposal A,1,7,,45+,Male,White or Caucasian,Bachelor's degree,North America,Yes,Yes,11.0,forest,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
97,R_31Eqja5qDmGpSwG,loss,human,Proposal A,2: Preference for Proposal A,2,6,Option B is more likely to have more trees cut down.,25 - 34 years old,Male,White or Caucasian,Bachelor's degree,North America,No,No,13.0,forest,0,1,0,1,No,,,,,,,,,,,,,,,,human
98,R_1P1QGQoH6XtiELA,loss,human,Proposal A,2: Preference for Proposal A,2,6,Scheme A has a high probability and the least danger.,25 - 34 years old,Male,White or Caucasian,Completed high school / secondary school,North America,Yes,No,9.0,human,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
99,R_1N52OX2C7i83OIG,gain,human,Proposal A,4: No Preference for Proposal A or B,4,4,,25 - 34 years old,Male,grouped,Associates or technical degree,North America,Yes,No,16.0,animal,0,1,1,0,Yes,,,,,,,,,,,,,,,,human
100,R_ZenOyJ5ZgEHMk25,loss,human,Proposal A,2: Preference for Proposal A,2,6,,25 - 34 years old,Male,White or Caucasian,Bachelor's degree,North America,Yes,No,14.0,animal,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
101,R_2bZ497hcowQpXl8,gain,human,Proposal B,6: Preference for Proposal B,6,2,Most hopeful,18 - 24 years old,Male,White or Caucasian,Bachelor's degree,North America,Yes,No,11.0,human,1,0,1,0,Yes,,,,,,,,,,,,,,,,human
102,R_3Mfyf4ndn2XBnBY,gain,human,Proposal B,6: Preference for Proposal B,6,2,Most hopeful,25 - 34 years old,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",North America,Yes,No,12.0,human,1,0,1,0,Yes,,,,,,,,,,,,,,,,human
103,R_3ixtW3JpdYVCFJC,loss,human,Proposal B,5: Slight Preference for Proposal B,5,3,"I chose option B, because there is still some chance that none of the trees will be cleared. But it is a slight preference due to the risk of clearing even more trees than in option A.",25 - 34 years old,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",Europe,No,Yes,11.0,forest,1,0,0,1,No,,,,,,,,,,,,,,,,human
104,R_1qVCaJSNGJxL5LZ,loss,human,Proposal A,2: Preference for Proposal A,2,6,,25 - 34 years old,Female,grouped,Completed high school / secondary school,Other / Not Provided,Yes,No,19.0,human,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
105,R_Xu0gnzx1k0HzdxT,gain,human,Proposal A,3: Slight Preference for Propsal A,3,5,More chance of no trees with option B,25 - 34 years old,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",Europe,Yes,No,22.0,forest,0,1,1,0,Yes,,,,,,,,,,,,,,,,human
106,R_1FEsUL1IRe6ua3r,loss,human,Proposal A,3: Slight Preference for Propsal A,3,5,At least there is a guarantee of saving 300 lives,35 - 44 years old,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",Europe,No,Yes,8.0,human,0,1,0,1,No,,,,,,,,,,,,,,,,human
107,R_1i4Daf2Q3NnHOOM,gain,human,Proposal A,1: Strong Preference for Proposal A,1,7,h,25 - 34 years old,Male,White or Caucasian,Bachelor's degree,North America,No,No,8.0,forest,0,1,1,0,No,,,,,,,,,,,,,,,,human
108,R_8rg1iUsAZgVMQKZ,loss,human,Proposal B,5: Slight Preference for Proposal B,5,3,"Hard to say, but I would say that I prefer a choice with some probability. ",18 - 24 years old,Female,grouped,Bachelor's degree,Asia,Yes,Yes,17.0,animal,1,0,0,1,Yes,,,,,,,,,,,,,,,,human
109,R_ONcUUlAo4wqVDFv,gain,human,Proposal A,2: Preference for Proposal A,2,6,"While Option B offers a chance that all 900 people will survive, it also introduces a higher risk with a 2/3 probability that no one will survive. Given the gravity of the situation and the potential for 900 premature deaths over the next year due to respiratory illness, it is crucial to prioritize a more certain and guaranteed outcome.",25 - 34 years old,Male,grouped,Bachelor's degree,Asia,No,Yes,19.0,human,0,1,1,0,No,,,,,,,,,,,,,,,,human
110,R_2Ybxb3ZqEdp5tG1,gain,human,Proposal A,1: Strong Preference for Proposal A,1,7,There is a high chance that there are no trees saved in option B but A there is a definite 300 trees,18 - 24 years old,Male,White or Caucasian,Completed high school / secondary school,Other / Not Provided,No,Yes,12.0,forest,0,1,1,0,No,,,,,,,,,,,,,,,,human
111,R_0vbMvzhcHCb137r,loss,human,Proposal B,5: Slight Preference for Proposal B,5,3,"If there's a chance that no one will be harmed, it is worth the try.",18 - 24 years old,Female,White or Caucasian,Completed high school / secondary school,Other / Not Provided,No,No,19.0,animal,1,0,0,1,No,,,,,,,,,,,,,,,,human
112,R_2BlJqW7fGK3y2yw,gain,human,Proposal A,2: Preference for Proposal A,2,6,An ecosystem with 300 marine animals remaining can at least potentially recover. ,18 - 24 years old,Male,White or Caucasian,Completed high school / secondary school,Europe,No,Yes,12.0,animal,0,1,1,0,No,,,,,,,,,,,,,,,,human
113,R_31pjljHKuVTdZLD,loss,human,Proposal A,1: Strong Preference for Proposal A,1,7,NONE,25 - 34 years old,Female,White or Caucasian,Associates or technical degree,North America,Yes,No,15.0,human,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
114,R_Di4AWZb58dyJvmp,gain,human,Proposal B,6: Preference for Proposal B,6,2,Rescue is a difficult and costly matter. I prefer to save more marine life when the opportunity and cost are roughly the same.,25 - 34 years old,Male,grouped,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",Europe,No,Yes,9.0,animal,1,0,1,0,No,,,,,,,,,,,,,,,,human
115,R_1HkmXTcUuPd7nKo,gain,human,Proposal A,1: Strong Preference for Proposal A,1,7,2/3rd probably of all 900 people dying is too high of a risk,25 - 34 years old,Female,White or Caucasian,Bachelor's degree,North America,No,No,17.0,human,0,1,1,0,No,,,,,,,,,,,,,,,,human
116,R_3MlCuJDLKlIaReL,loss,human,Proposal A,4: No Preference for Proposal A or B,4,4,,25 - 34 years old,Female,grouped,Completed high school / secondary school,North America,Yes,No,13.0,animal,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
117,R_1JXvytTsruwFQVj,loss,human,Proposal A,2: Preference for Proposal A,2,6,Consider the legitimacy of every citizen's life.,35 - 44 years old,Male,White or Caucasian,Bachelor's degree,North America,No,No,9.0,human,0,1,0,1,No,,,,,,,,,,,,,,,,human
118,R_293WrJ58Ej1BHBm,gain,human,Proposal A,2: Preference for Proposal A,2,6,"Protecting Marine animals is part of our harmonious coexistence with the natural world. This not only helps to maintain our ecological environment, but also provides a beautiful and enjoyable nature experience.",25 - 34 years old,Male,White or Caucasian,Completed high school / secondary school,Europe,Yes,Yes,11.0,animal,0,1,1,0,Yes,,,,,,,,,,,,,,,,human
119,R_31ioxS8vHENRDes,gain,human,Proposal B,5: Slight Preference for Proposal B,5,3,"Plan A could ensure the survival of 300 people, while Plan B could result in the survival of all 900 people or none. Given the criticality of alleviating respiratory diseases and saving lives, Option B has the potential to save all 900 people",25 - 34 years old,Male,White or Caucasian,Associates or technical degree,North America,Yes,No,10.0,human,1,0,1,0,Yes,,,,,,,,,,,,,,,,human
120,R_3Lj0MfzAwZyxaky,loss,human,Proposal A,3: Slight Preference for Propsal A,3,5,,25 - 34 years old,Female,White or Caucasian,Associates or technical degree,Other / Not Provided,Yes,No,20.0,animal,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
121,R_3MaI7epLV169ey3,gain,human,Proposal A,2: Preference for Proposal A,2,6,,35 - 44 years old,Male,White or Caucasian,Bachelor's degree,North America,Yes,No,26.0,animal,0,1,1,0,Yes,,,,,,,,,,,,,,,,human
122,R_21gPG9YhEr8H4fc,gain,human,Proposal A,3: Slight Preference for Propsal A,3,5,keep someone alive,25 - 34 years old,Female,White or Caucasian,Bachelor's degree,Europe,No,No,24.0,human,0,1,1,0,No,,,,,,,,,,,,,,,,human
123,R_1KrnZvQJkq3AJWD,loss,human,Proposal B,5: Slight Preference for Proposal B,5,3,The probability of the animal surviving,25 - 34 years old,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",Other / Not Provided,No,Yes,22.0,human,1,0,0,1,No,,,,,,,,,,,,,,,,human
124,R_2w0QenzVhepJCqQ,gain,human,Proposal A,3: Slight Preference for Propsal A,3,5,I prefer the safe way,18 - 24 years old,Female,White or Caucasian,Bachelor's degree,Other / Not Provided,No,No,13.0,animal,0,1,1,0,No,,,,,,,,,,,,,,,,human
125,R_31T9JVZ8sBFlKRv,gain,human,Proposal B,5: Slight Preference for Proposal B,5,3,"Considering that people's lives and health are at stake, they might expect the government to take more determined and aggressive action to tackle air pollution. Option B may be able to meet the expectations of the public, showing the Government's great importance to the problem and its determination to take decisive action.",25 - 34 years old,Male,grouped,Bachelor's degree,North America,No,No,11.0,human,1,0,1,0,No,,,,,,,,,,,,,,,,human
126,R_2rIoO5rPey94ekV,gain,human,Proposal A,3: Slight Preference for Propsal A,3,5,one-third less likely to survive,25 - 34 years old,Female,White or Caucasian,Bachelor's degree,Europe,No,Yes,20.0,animal,0,1,1,0,No,,,,,,,,,,,,,,,,human
127,R_C1FgBbIeSkQ6ehr,loss,human,Proposal A,2: Preference for Proposal A,2,6,there are animals alive,25 - 34 years old,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",Europe,No,No,20.0,animal,0,1,0,1,No,,,,,,,,,,,,,,,,human
128,R_2dASq6LqffbXfdd,loss,human,Proposal B,5: Slight Preference for Proposal B,5,3,"One is that the trees are old trees, and twois the environment",25 - 34 years old,Male,White or Caucasian,Bachelor's degree,North America,No,Yes,9.0,forest,1,0,0,1,No,,,,,,,,,,,,,,,,human
129,R_3kpMuMYfU3pl1ox,loss,human,Proposal B,5: Slight Preference for Proposal B,5,3,"600 dying is a lot, so if there is a chance to save all of them, that seems like the better option. However, it is only a slight preference because there is a high chance that all of them will die.",18 - 24 years old,Female,White or Caucasian,Bachelor's degree,North America,No,Yes,14.0,animal,1,0,0,1,No,,,,,,,,,,,,,,,,human
130,R_2WvuxGf0fsfVLa2,gain,human,Proposal A,3: Slight Preference for Propsal A,3,5,"Stable and conservative,",18 - 24 years old,Male,White or Caucasian,Bachelor's degree,North America,Yes,No,18.0,human,0,1,1,0,Yes,,,,,,,,,,,,,,,,human
131,R_1OUzKcuJGQmAYcb,loss,human,Proposal B,4: No Preference for Proposal A or B,4,4,"Stable and conservative,",18 - 24 years old,Female,White or Caucasian,Bachelor's degree,North America,Yes,No,19.0,human,1,0,0,1,Yes,,,,,,,,,,,,,,,,human
132,R_1P6iZd8F9AFB8ZJ,gain,human,Proposal B,5: Slight Preference for Proposal B,5,3,"Stable and conservative,",25 - 34 years old,Male,White or Caucasian,Associates or technical degree,North America,Yes,No,19.0,forest,1,0,1,0,Yes,,,,,,,,,,,,,,,,human
133,R_1M4E0ZYJ3vcV2ex,gain,human,Proposal A,3: Slight Preference for Propsal A,3,5,"Stable and conservative,",18 - 24 years old,Male,White or Caucasian,Bachelor's degree,North America,Yes,Yes,20.0,animal,0,1,1,0,Yes,,,,,,,,,,,,,,,,human
134,R_rd2TXkzzlFbd1Dz,loss,human,Proposal A,3: Slight Preference for Propsal A,3,5,"Stable and conservative,",35 - 44 years old,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",North America,Yes,No,18.0,forest,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
135,R_1laeE3To8Gd9qoP,gain,human,Proposal A,3: Slight Preference for Propsal A,3,5,,25 - 34 years old,Female,White or Caucasian,Bachelor's degree,Other / Not Provided,Yes,Yes,22.0,human,0,1,1,0,Yes,,,,,,,,,,,,,,,,human
136,R_1rGFOXGi1wcliIp,loss,human,Proposal A,3: Slight Preference for Propsal A,3,5,,18 - 24 years old,Male,White or Caucasian,Associates or technical degree,Other / Not Provided,Yes,Yes,22.0,human,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
137,R_3MiFlzypkwP04Bm,gain,human,Proposal A,3: Slight Preference for Propsal A,3,5,n,18 - 24 years old,Female,White or Caucasian,Associates or technical degree,Other / Not Provided,Yes,Yes,23.0,forest,0,1,1,0,Yes,,,,,,,,,,,,,,,,human
138,R_0uEbVSgbM19iWGd,loss,human,Proposal A,3: Slight Preference for Propsal A,3,5,,25 - 34 years old,Female,White or Caucasian,Completed high school / secondary school,Other / Not Provided,Yes,Yes,24.0,animal,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
139,R_3oRWJYfVTII4kM0,gain,human,Proposal A,3: Slight Preference for Propsal A,3,5,no,25 - 34 years old,Female,White or Caucasian,Completed high school / secondary school,Other / Not Provided,Yes,Yes,22.0,forest,0,1,1,0,Yes,,,,,,,,,,,,,,,,human
140,R_OHUSBj999Jljs0V,gain,human,Proposal B,5: Slight Preference for Proposal B,5,3,,25 - 34 years old,Male,White or Caucasian,Completed high school / secondary school,Other / Not Provided,Yes,Yes,18.0,human,1,0,1,0,Yes,,,,,,,,,,,,,,,,human
141,R_333Z8bwmQDlryth,gain,human,Proposal B,5: Slight Preference for Proposal B,5,3,Trees are more likely to be protected and can play a very good protective role,45 - 54 years old,Male,White or Caucasian,Bachelor's degree,North America,Yes,No,15.0,forest,1,0,1,0,Yes,,,,,,,,,,,,,,,,human
142,R_3EhavE7gHPS7K1s,gain,human,Proposal A,3: Slight Preference for Propsal A,3,5,Higher success rate,25 - 34 years old,Male,White or Caucasian,Associates or technical degree,North America,No,No,13.0,forest,0,1,1,0,No,,,,,,,,,,,,,,,,human
143,R_C3mmQtTUCSlx4qt,loss,human,Proposal A,3: Slight Preference for Propsal A,3,5,I think the success rate is higher,25 - 34 years old,Female,grouped,Associates or technical degree,North America,Yes,Yes,13.0,forest,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
144,R_d6eu00GMYny8mK5,gain,human,Proposal A,3: Slight Preference for Propsal A,3,5,,18 - 24 years old,Female,grouped,Completed high school / secondary school,Other / Not Provided,Yes,Yes,20.0,animal,0,1,1,0,Yes,,,,,,,,,,,,,,,,human
145,R_3nBlRXJkxbSmH1w,loss,human,Proposal A,2: Preference for Proposal A,2,6,,18 - 24 years old,Male,White or Caucasian,Associates or technical degree,Other / Not Provided,Yes,Yes,20.0,animal,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
146,R_2E9THAaJT22fFp7,loss,human,Proposal A,3: Slight Preference for Propsal A,3,5,,18 - 24 years old,Male,White or Caucasian,Completed high school / secondary school,Other / Not Provided,Yes,Yes,15.0,human,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
147,R_50zXn92fkqNiQox,gain,human,Proposal A,3: Slight Preference for Propsal A,3,5,,18 - 24 years old,Female,White or Caucasian,Associates or technical degree,Other / Not Provided,Yes,Yes,19.0,human,0,1,1,0,Yes,,,,,,,,,,,,,,,,human
148,R_2wvrHwDYlfrJoh1,gain,human,Proposal A,1: Strong Preference for Proposal A,1,7,"No trees seems to be the nightmare scenario, and thus should be maximally avoided.",35 - 44 years old,Male,White or Caucasian,Bachelor's degree,North America,Yes,Yes,16.0,forest,0,1,1,0,Yes,,,,,,,,,,,,,,,,human
149,R_3P7erlTHfFAEwFB,loss,human,Proposal A,3: Slight Preference for Propsal A,3,5,,25 - 34 years old,Male,White or Caucasian,Associates or technical degree,Other / Not Provided,Yes,Yes,22.0,animal,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
150,R_1jd1DKbHGGvn44m,loss,human,Proposal A,3: Slight Preference for Propsal A,3,5,,18 - 24 years old,Male,grouped,Associates or technical degree,Other / Not Provided,Yes,Yes,21.0,forest,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
151,R_3sBzlpMiQPbTjQT,loss,human,Proposal A,3: Slight Preference for Propsal A,3,5,,18 - 24 years old,Male,White or Caucasian,Associates or technical degree,Other / Not Provided,Yes,Yes,17.0,human,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
152,R_2X6S0S3Zn2rh7Rd,loss,human,Proposal A,3: Slight Preference for Propsal A,3,5,,18 - 24 years old,Male,grouped,Bachelor's degree,Other / Not Provided,Yes,Yes,21.0,animal,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
153,R_3RswwMWtCGIGhJn,loss,human,Proposal A,2: Preference for Proposal A,2,6,,25 - 34 years old,Female,White or Caucasian,Associates or technical degree,Other / Not Provided,Yes,Yes,25.0,animal,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
154,R_2ck00dmOU2jqPiF,loss,human,Proposal A,2: Preference for Proposal A,2,6,"A sure answer, and the trees that remain can also regenerate",18 - 24 years old,Female,White or Caucasian,Bachelor's degree,North America,No,Yes,19.0,forest,0,1,0,1,No,,,,,,,,,,,,,,,,human
155,R_1IbXFmLo5bhxMJ4,loss,human,Proposal A,3: Slight Preference for Propsal A,3,5,,25 - 34 years old,Female,grouped,Bachelor's degree,Europe,No,No,8.0,forest,0,1,0,1,No,,,,,,,,,,,,,,,,human
156,R_29blrbTaes7PujQ,loss,human,Proposal B,5: Slight Preference for Proposal B,5,3,no,18 - 24 years old,Male,grouped,Associates or technical degree,North America,Yes,Yes,8.0,human,1,0,0,1,Yes,,,,,,,,,,,,,,,,human
157,R_3hg7hQviUzbxtdb,gain,human,Proposal A,3: Slight Preference for Propsal A,3,5,no,25 - 34 years old,Male,grouped,Completed high school / secondary school,North America,Yes,No,8.0,forest,0,1,1,0,Yes,,,,,,,,,,,,,,,,human
158,R_WxQPezvK34PMEkp,loss,human,Proposal A,2: Preference for Proposal A,2,6,Reduce the number of deaths,25 - 34 years old,Male,White or Caucasian,Bachelor's degree,North America,Yes,No,8.0,human,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
159,R_3ijVE0o1zOMprRV,gain,human,Proposal A,2: Preference for Proposal A,2,6,Reduce the number of deaths,25 - 34 years old,Male,White or Caucasian,Bachelor's degree,North America,Yes,No,8.0,forest,0,1,1,0,Yes,,,,,,,,,,,,,,,,human
160,R_2fj7sChIhFTBHwp,loss,human,Proposal A,1: Strong Preference for Proposal A,1,7,Im strongly pro environmental orientated ,35 - 44 years old,Female,grouped,Bachelor's degree,Europe,No,Yes,16.0,forest,0,1,0,1,No,,,,,,,,,,,,,,,,human
161,R_1GP8BXlT29ex4OO,loss,human,Proposal B,6: Preference for Proposal B,6,2,80,25 - 34 years old,Female,grouped,Bachelor's degree,Other / Not Provided,No,Yes,21.0,animal,1,0,0,1,No,,,,,,,,,,,,,,,,human
162,R_31R65YruyLSvt59,loss,human,Proposal B,5: Slight Preference for Proposal B,5,3,To overcome the problems that endanger mankind and rise to the challenge,18 - 24 years old,Female,White or Caucasian,Bachelor's degree,North America,No,Yes,15.0,human,1,0,0,1,No,,,,,,,,,,,,,,,,human
163,R_1gqMDT5yOUjxaIa,gain,human,Proposal B,6: Preference for Proposal B,6,2,"If a city's pollution problem is to be solved, it will still face death if it is not solved, I will adopt Plan B",45+,Male,grouped,Bachelor's degree,North America,Yes,No,17.0,human,1,0,1,0,Yes,,,,,,,,,,,,,,,,human
164,R_1mK2WJ2G1azYrg7,gain,human,Proposal A,2: Preference for Proposal A,2,6,High risk of failure,25 - 34 years old,Male,White or Caucasian,Associates or technical degree,North America,No,No,10.0,animal,0,1,1,0,No,,,,,,,,,,,,,,,,human
165,R_2EH8T5yZHWZCoLf,loss,human,Proposal A,2: Preference for Proposal A,2,6,High extinction risk,25 - 34 years old,Male,White or Caucasian,Associates or technical degree,North America,Yes,No,8.0,forest,0,1,0,1,Yes,,,,,,,,,,,,,,,,human
166,R_Cde7RYEFQdAx6hP,gain,human,Proposal B,6: Preference for Proposal B,6,2,Stop cutting down trees and protect the ecology,45+,Male,grouped,Bachelor's degree,North America,Yes,No,25.0,forest,1,0,1,0,Yes,,,,,,,,,,,,,,,,human
